Song URL,Song Title,Album Title,Artist Names
https://music.youtube.com/watch?v=C3ofv17vtz0,Do The Hansa,Join The Dots: B-Sides & Rarities,The Cure
https://music.youtube.com/watch?v=EyGslKalCRM,Do You Wanna Get Funky With Me,Henry Stone's Hidden Treasures,Peter Brown
https://music.youtube.com/watch?v=jGMzxO9CV8M,"Do, Do, Do","George & Ira Gershwin's Oh, Kay!","Ira Gershwin, George"
https://music.youtube.com/watch?v=KBlTnzYODtQ,Don't Ask,"George & Ira Gershwin's Oh, Kay!","Ira Gershwin, George"
https://music.youtube.com/watch?v=8XCoci2W3Fo,Don't Be That Way,Swingsation: Ella Fitzgerald With Chick Webb,Chick Webb And His Orchestra
https://music.youtube.com/watch?v=8GDvPXhCZbk,Don't Throw It All Away,Too Experienced - The Best of Barrington Levy,Barrington Levy
https://music.youtube.com/watch?v=1102_A_q0xQ,Dos Tonadas de Carácter Popular Chileno: No. 2,Ricard Viñes: Enregistraments Històrics 1929-1936,Ricard Viñes
https://music.youtube.com/watch?v=gw1xxlB4PSg,Double Groove (Unfinished Outtake),Remain in Light (Deluxe Version),Talking Heads
https://music.youtube.com/watch?v=qS6mJIFDhzc,Drifting,Dancing In The Rain(Best Of...),The Essence
https://music.youtube.com/watch?v=iw65GfitJ74,Dub Calabash,Platinum Ska,Skatalites
https://music.youtube.com/watch?v=AQF0DkXjogM,Dub Family,Platinum Ska,Skatalites
https://music.youtube.com/watch?v=KpTP_pSR928,Dub for Rico,Platinum Ska,Skatalites
https://music.youtube.com/watch?v=vSguev0woTQ,Dub Maneuvers,Platinum Ska,Skatalites
https://music.youtube.com/watch?v=U7x7F5gNvh0,Dub Stomp,Platinum Ska,Skatalites
https://music.youtube.com/watch?v=GIgbwUesBtc,"Dvorák: Scherzo capriccioso, Op.66, B.131",Brahms: 8 Hungarian Dances / Dvorák: 5 Slavonic Dances; Scherzo capriccioso,"Berliner Philharmoniker, Herbert von Karajan"
https://music.youtube.com/watch?v=KLEK6V2LjXc,Early Bird,T-Wave,Masayoshi Takanaka
https://music.youtube.com/watch?v=rb4VaBRiZXc,Ecologia Social,Guerra a la Guerra,Sin Dios
https://music.youtube.com/watch?v=VY97JWlPDYc,"El Barbero De Sevilla ""Obertura"" - Rossini",Musica Clasica - Gioacchino Rossini,Viena Orchestra
https://music.youtube.com/watch?v=PJlPjpqOyWQ,El Exilio,Guerra a la Guerra,Sin Dios
https://music.youtube.com/watch?v=4SdmOmsqKR4,El Niño Yuntero,Miguel Hernandez,Joan Manuel Serrat
https://music.youtube.com/watch?v=zIJcWLrjP1A,El Relicario,Ray Noble and His British and American Orchestras,Ray Noble & Ray Noble Orchestra
https://music.youtube.com/watch?v=QQvpfTJHUWc,El Sueño de la muñeca,Barrios - Tárrega,Kristinn Árnason
https://music.youtube.com/watch?v=09c_UzwleNA,El Último Vagón,Rojo,Barricada
https://music.youtube.com/watch?v=3g9K_X1eE9A,Elegia,Miguel Hernandez,Joan Manuel Serrat
https://music.youtube.com/watch?v=FPfAsA5wfro,Embrace the Curse,This Is Where It Ends,All Shall Perish
https://music.youtube.com/watch?v=t1F9PFY-URk,Embraceable You,Girl Crazy,"Judy Blazer, David Carroll"
https://music.youtube.com/watch?v=tvCe2Uczw8E,Embraceable You,Girl Crazy (Original Soundtrack Recording),Judy Garland
https://music.youtube.com/watch?v=R-NTPsrh6a4,Embraceable You (Encore),Girl Crazy,"Judy Blazer, David Carroll"
https://music.youtube.com/watch?v=tK7H2N1UNSU,En El Suelo,Rojo,Barricada
https://music.youtube.com/watch?v=EHmPUdn16rI,En Tres Por Cuatro,Selección Dorada,Ernesto Lecuona
https://music.youtube.com/watch?v=pBJ3LR51LCM,Endless Lakes,Dancing In The Rain(Best Of...),The Essence
https://music.youtube.com/watch?v=EV9RHmgsXbI,Entr'Acte,Girl Crazy,"Stan Chandler, Larry Raben, Orchestra, Sguy Stroman, David Engel"
https://music.youtube.com/watch?v=Rsi7YYBv0Lg,Entr'Acte,"George & Ira Gershwin's Oh, Kay!","Ira Gershwin, George"
https://music.youtube.com/watch?v=RKbh1tlJCx4,Esos Locos Bajitos,En Tránsito,Joan Manuel Serrat
https://music.youtube.com/watch?v=lK2tyv1PqoA,Espera,Esperanza,Esperanza Spalding
https://music.youtube.com/watch?v=eUPPnJ_rMFw,Esta Noche,Rojo,Barricada
https://music.youtube.com/watch?v=u7ZCfnGA_Jc,Estudiantina,Selección Dorada,Ernesto Lecuona
https://music.youtube.com/watch?v=Ms6kC-3yq0k,Europe Endless (2009 Remaster),Trans Europe Express,Kraftwerk
https://music.youtube.com/watch?v=V9A5S2xVdLc,"Ev'ry Night at Seven (From ""Royal Wedding"")","Remastered Classics, Vol. 135, Fred Astaire",Fred Astaire
https://music.youtube.com/watch?v=PzMnrBFr-Zo,Everybody Step,The Early Years - Part 1 (1935-1938),Ella Fitzgerald
https://music.youtube.com/watch?v=jcQbsedtvH4,Everyone's Wrong But Me,The Early Years - Part 1 (1935-1938),Ella Fitzgerald And Her Savoy Eight
https://music.youtube.com/watch?v=iHxWrJUymQw,Everything,Dancing In The Rain(Best Of...),The Essence
https://music.youtube.com/watch?v=SiTBTqQ_xTA,Everything (remix),Dancing In The Rain(Best Of...),The Essence
https://music.youtube.com/watch?v=lnSPDJgwgcU,F.D.R. Jones,The Early Years - Part 1 (1935-1938),Ella Fitzgerald
https://music.youtube.com/watch?v=W79Z2fxFLi8,Fall In,Esperanza,Esperanza Spalding
https://music.youtube.com/watch?v=H1Xjgv7pnlc,Family Matters,Platinum Ska,Skatalites
https://music.youtube.com/watch?v=m6MSnZdFmkE,Far Beyond The Sun,The Yngwie Malmsteen Collection,Yngwie Malmsteen
https://music.youtube.com/watch?v=9Z-CHbn5O74,Fascinating Rhythm,"Remastered Classics, Vol. 135, Fred Astaire",Fred Astaire
https://music.youtube.com/watch?v=uLjHNa4cgv4,Fast Dance,"Remastered Classics, Vol. 135, Fred Astaire",Fred Astaire
https://music.youtube.com/watch?v=GHNSk77TUHU,"Fauré: Fantaisie, Op. 111",Ravel: Piano Concertos/Franck: Variations symphoniques/Fauré: Fantaisie,Alicia de Larrocha
https://music.youtube.com/watch?v=jQpSJC-K4u4,Fela's Riff (Unfinished Outtake),Remain in Light (Deluxe Version),Talking Heads
https://music.youtube.com/watch?v=HSf2x1RQ3J0,Fidgety Feet,"George & Ira Gershwin's Oh, Kay!","Ira Gershwin, George"
https://music.youtube.com/watch?v=vc1qJkU32F0,Finale Act I,Girl Crazy,"LORNA LUFT, Chorus, Judy Blazer, Rex Hays, David Carroll"
https://music.youtube.com/watch?v=GC7vA5pMtcg,Finale Ultimo,Strike Up the Band,"Ira Gershwin, George"
https://music.youtube.com/watch?v=GgyAaovzzMM,Finale Ultimo,"George & Ira Gershwin's Oh, Kay!","Ira Gershwin, George"
https://music.youtube.com/watch?v=eWxQTJF4I9M,Finale Ultimo,Girl Crazy,"Ira Gershwin, George"
https://music.youtube.com/watch?v=8hhYoUYL3Ac,"Finale, Act I","George & Ira Gershwin's Oh, Kay!","Ira Gershwin, George"
https://music.youtube.com/watch?v=RrCNe6voaM8,Finaletto Act I,Strike Up the Band,"Ira Gershwin, George"
https://music.youtube.com/watch?v=U9KQq4b7Wpo,Finaletto Act II,Strike Up the Band,"Ira Gershwin, George"
https://music.youtube.com/watch?v=75zq3RAKv1Y,"Finaletto Act II, Scene I","George & Ira Gershwin's Oh, Kay!","Ira Gershwin, George"
https://music.youtube.com/watch?v=nUZWF434eM4,Fletcher's American Cheese Choral Society,Strike Up the Band,"Ira Gershwin, George"
https://music.youtube.com/watch?v=Ix7NzwBZCzk,For Miles,The Beat Goes On,Elisabetta Antonini
https://music.youtube.com/watch?v=BnHhZ8jLOz8,For the Good Times,The Love Collection Vol. 1,Perry Como
https://music.youtube.com/watch?v=GaY8FljXrFM,Forever In Death,Dancing In The Rain(Best Of...),The Essence
https://music.youtube.com/watch?v=pWBtEccqMTU,Fotonovela,Lo Mejor de Ivan,Ivan
https://music.youtube.com/watch?v=5kz3no8KYkU,From so Far Away,Awaken the Dreamers,All Shall Perish
https://music.youtube.com/watch?v=sETikORFxec,Funky Holo Holo Bird,Brasilian Skies,Masayoshi Takanaka
https://music.youtube.com/watch?v=L3LLQ3HN0bA,Funny Face,"Remastered Classics, Vol. 135, Fred Astaire",Fred Astaire
https://music.youtube.com/watch?v=QarEqnEPvNE,"Gagged, Bound, Shelved and Forgotten",Awaken the Dreamers,All Shall Perish
https://music.youtube.com/watch?v=j4MSDDa_GOk,Ganas de Vivir,Orgullosa Soy Raíz,María Reyna
https://music.youtube.com/watch?v=Gxui_G2sidg,"Giorgio Moroder Medley: From Here to Eternity / Utopia-Me Giorgio / Baby Blue / First Hand Experience in Second Hand Love / I'm Left, You're Right, She's Gone / I Wanna Rock You / Knights in White Satin / Trouble Maker / Get On the Funk Train / Beat the C",Tributo Giorgio Moroder,Various Artists
https://music.youtube.com/watch?v=sAw0dSDI1ww,Gitanerías,Selección Dorada,Ernesto Lecuona
https://music.youtube.com/watch?v=2-OKy-dO48E,Give It All You Got,Fun And Games,Chuck Mangione
https://music.youtube.com/watch?v=YpU_0Z0c6DU,Glass no Sougen,Glass no Sougen,Momoko Kikuchi
https://music.youtube.com/watch?v=tGoJfpKcqT0,Goldfarb! That's I'm!,Girl Crazy,"Frank Gorshin, Chorus, David Gariso"
https://music.youtube.com/watch?v=SVkzSdGYcg0,Good Times,You And Me Both,Yaz
https://music.youtube.com/watch?v=qgW0eEEvFlc,Good-Bye Bad Times (12'' Remix/2003 Digital Remaster),Philip Oakey & Giorgio Moroder,"Philip Oakey, Giorgio Moroder"
https://music.youtube.com/watch?v=YN-CRzjNef0,Good-Bye Bad Times (2003 Digital Remaster),Philip Oakey & Giorgio Moroder,"Philip Oakey, Giorgio Moroder"
https://music.youtube.com/watch?v=6J69Q8PSO-E,Good-Bye Bad Times (Instrumental/2003 Digital Remaster),Philip Oakey & Giorgio Moroder,"Philip Oakey, Giorgio Moroder"
https://music.youtube.com/watch?v=8dL5scbr6nA,Guateque Campesino,Ibrahim Ferrer (Buena Vista Social Club Presents),Ibrahim Ferrer
https://music.youtube.com/watch?v=HU7u2joEQV4,Guilty Tiger,The Fantastic Laurel Aitken (Deluxe),Laurel Aitken
https://music.youtube.com/watch?v=qanAFChMQ3k,Hallelujah!,The Early Years - Part 1 (1935-1938),Ella Fitzgerald
https://music.youtube.com/watch?v=Hg0R2h8s7iw,Hang on to Me,"Remastered Classics, Vol. 135, Fred Astaire",Fred Astaire
https://music.youtube.com/watch?v=p1pY8uG55PI,Hangin' Around with You,Strike Up the Band,"Ira Gershwin, George"
https://music.youtube.com/watch?v=XpRETAR2sfY,Hard Times,RUN-DMC (Expanded Edition),RUN DMC
https://music.youtube.com/watch?v=8ZjKvPLZtng,Harlem Congo,Swingsation: Ella Fitzgerald With Chick Webb,Chick Webb And His Orchestra
https://music.youtube.com/watch?v=b67_5G2r1T4,Harlem Congo,"Chick Webb Selected Favorites, Vol. 1",Chick Webb
https://music.youtube.com/watch?v=0effdxyFGQI,Harlem Nocturne,Ray Noble Plays Ray Noble and Others,Ray Noble and his Orchestra
https://music.youtube.com/watch?v=eq21Y-M2xiA,Have You Ever Been Hurt,The Fantastic Laurel Aitken (Deluxe),Laurel Aitken
https://music.youtube.com/watch?v=iDHqV8OsD0g,Heart Of Mine,The Early Years - Part 1 (1935-1938),Ella Fitzgerald & Her Famous Orchestra
https://music.youtube.com/watch?v=BcHciz6eeeI,"Heaven Knows (12"" Disco Version)",Sleepless Nights (Bonus Tracks Edition),Brooklyn Dreams
https://music.youtube.com/watch?v=a77PZo5bP5E,Heaven on Earth,"George & Ira Gershwin's Oh, Kay!","Ira Gershwin, George"
https://music.youtube.com/watch?v=iASEDrOMDME,Heile Heile (The Lion),The Fantastic Laurel Aitken (Deluxe),Laurel Aitken
https://music.youtube.com/watch?v=i3SdERdqwCA,"Here We Go (Live at the Funhouse, NYC - 1984)",RUN-DMC (Expanded Edition),RUN DMC
https://music.youtube.com/watch?v=QIybgYjRS8s,Herido de Sombras,Ibrahim Ferrer (Buena Vista Social Club Presents),Ibrahim Ferrer
https://music.youtube.com/watch?v=cbYMLvQ__fs,High Hat,"Remastered Classics, Vol. 135, Fred Astaire",Fred Astaire
https://music.youtube.com/watch?v=mR-jbLpyKiE,Historia de Play-Back,La Ley Del Desierto,Radio Futura
https://music.youtube.com/watch?v=gbaK2349Amk,Hollis Crew (Krush-Groove 2),RUN-DMC (Expanded Edition),RUN DMC
https://music.youtube.com/watch?v=9mZh5odL8Ps,Holy,The Beat Goes On,Elisabetta Antonini
https://music.youtube.com/watch?v=b32jOouL5vU,Home,The Shining - The Complete British Dance Band Soundtrack,Henry Hall and His Gleneagles Hotel Band
https://music.youtube.com/watch?v=-wTXqTsLFIg,Homeward Bound / The Girl I Love,Strike Up the Band,"Ira Gershwin, George"
https://music.youtube.com/watch?v=LT-I48dxJwY,Hoping That Someday You'd Care,Strike Up the Band,"Ira Gershwin, George"
https://music.youtube.com/watch?v=Yt9_uyXgOzc,Houses in Motion (2005 Remaster),Remain in Light (Deluxe Version),Talking Heads
https://music.youtube.com/watch?v=CJDuV3XYHTs,How About a Man?,Strike Up the Band,"Ira Gershwin, George"
https://music.youtube.com/watch?v=i1gbec0kats,How You Make Me Hate,Dancing In The Rain(Best Of...),The Essence
https://music.youtube.com/watch?v=a-CgFea_B9A,Howl!,The Beat Goes On,Elisabetta Antonini
https://music.youtube.com/watch?v=FQh2-tZ65OE,Hoy Puede Ser un Gran Día,En Tránsito,Joan Manuel Serrat
https://music.youtube.com/watch?v=evjfOnvIPLk,I Adore You,Esperanza,Esperanza Spalding
https://music.youtube.com/watch?v=_2KXxotG0As,I Can't Be Bothered Now,"Remastered Classics, Vol. 135, Fred Astaire",Fred Astaire
https://music.youtube.com/watch?v=vexQMwnLDIA,I Found My Yellow Basket,The Early Years - Part 1 (1935-1938),Ella Fitzgerald
https://music.youtube.com/watch?v=PXpPq4D2uAw,I Got A Guy,The Early Years - Part 1 (1935-1938),Ella Fitzgerald
https://music.youtube.com/watch?v=I9cQMlAw2H0,I Got Rhythm,Girl Crazy (Original Soundtrack Recording),Judy Garland
https://music.youtube.com/watch?v=anRVs1-MLDA,I Got Rhythm,Girl Crazy,"Ira Gershwin, George"
https://music.youtube.com/watch?v=cT39T9srDtU,I Got Rhythm (with Dick Hyman) [Encore],Girl Crazy,"LORNA LUFT, Stan Chandler, Larry Raben, Sguy Stroman, David Engel"
https://music.youtube.com/watch?v=n-EJQ9kjZ84,I Just Want To Be Your Everything,Flowing Rivers,Andy Gibb
https://music.youtube.com/watch?v=0NfQmoouvTY,I Know You Know,Esperanza,Esperanza Spalding
https://music.youtube.com/watch?v=lyhnoO9iSU0,"I Left My Hat in Haiti (From ""Royal Wedding"")","Remastered Classics, Vol. 135, Fred Astaire",Fred Astaire
https://music.youtube.com/watch?v=tAyd8PSWv-M,"I Love Louisa (From ""The Band Wagon"")","Remastered Classics, Vol. 135, Fred Astaire",Fred Astaire
https://music.youtube.com/watch?v=Rari2l9nHNE,I Love You Truly,King George VI Speeches,Al Bowlly
https://music.youtube.com/watch?v=PlZbECCzUkc,I Mean to Say,Strike Up the Band,"Ira Gershwin, George"
https://music.youtube.com/watch?v=jMswRIjVApw,I Remember Clifford,Brasilian Skies,Masayoshi Takanaka
https://music.youtube.com/watch?v=8TAlvftvH4s,I Think I Need a New Heart,69 Love Songs,The Magnetic Fields
https://music.youtube.com/watch?v=Nl1UOlC6udE,"I Used to Be Color Blind (From ""Carefree"")","Remastered Classics, Vol. 135, Fred Astaire",Fred Astaire
https://music.youtube.com/watch?v=0MgAH98jEKE,I Want To Be Happy,Swingsation: Ella Fitzgerald With Chick Webb,Ella Fitzgerald
https://music.youtube.com/watch?v=Dt3DffShUvw,I Want To Be Happy,The Early Years - Part 1 (1935-1938),Ella Fitzgerald
https://music.youtube.com/watch?v=d36sOfAcz0E,I Was Doing All Right,The Early Years - Part 1 (1935-1938),Ella Fitzgerald And Her Savoy Eight
https://music.youtube.com/watch?v=9nm2I5thPtM,I Will Never Let You Go,The Fantastic Laurel Aitken (Deluxe),Laurel Aitken
https://music.youtube.com/watch?v=CJT7rkW5674,I Won't Dance,"Remastered Classics, Vol. 135, Fred Astaire",Fred Astaire
https://music.youtube.com/watch?v=OEn0_9VcneY,I'd Rather Charleston,"Remastered Classics, Vol. 135, Fred Astaire",Fred Astaire
https://music.youtube.com/watch?v=ws9hsK2Sw4g,"I'd Rather Lead a Band (From ""Follow the Fleet"")","Remastered Classics, Vol. 135, Fred Astaire",Fred Astaire
https://music.youtube.com/watch?v=FxT7W1IC3cg,I'll Be Good Because of You,Ray Noble and His British and American Orchestras,Ray Noble & Ray Noble Orchestra
https://music.youtube.com/watch?v=XMkUGOpvVVY,I'll Chase The Blues Away,The Early Years - Part 1 (1935-1938),Ella Fitzgerald
https://music.youtube.com/watch?v=AorXbBsCGyc,I'll Do My Best to Make You Happy,Ray Noble and His British and American Orchestras,Ray Noble & Ray Noble Orchestra
https://music.youtube.com/watch?v=1QNQLgleExE,I'll Never Love Another,The Fantastic Laurel Aitken (Deluxe),Laurel Aitken
https://music.youtube.com/watch?v=yXo1BNcbmXk,"I'm Building up to an Awful Let-Down (From ""Follow the Fleet"")","Remastered Classics, Vol. 135, Fred Astaire",Fred Astaire
https://music.youtube.com/watch?v=cH9sZgP28JM,I'm Just A Jitterbug,Swingsation: Ella Fitzgerald With Chick Webb,Ella Fitzgerald
https://music.youtube.com/watch?v=jUKbyIH6ty8,I'm Just A Jitterbug,The Early Years - Part 1 (1935-1938),Ella Fitzgerald
https://music.youtube.com/watch?v=PH2USizSkoI,"I'm Putting All My Eggs in One Basket (From ""Follow the Fleet"")","Remastered Classics, Vol. 135, Fred Astaire",Fred Astaire
https://music.youtube.com/watch?v=UjUAnOLbkT4,I've Got a Crush on You,Strike Up the Band,"Ira Gershwin, George"
https://music.youtube.com/watch?v=wvkQmnSwtFU,I've Got My Eyes on You,"Remastered Classics, Vol. 135, Fred Astaire",Fred Astaire
https://music.youtube.com/watch?v=BvsfdKr3JyY,I´ve Got You On My Mind,Cheek To Cheek,Fred Astaire
https://music.youtube.com/watch?v=deWwM9wJJsc,Iberia: 1. Triana,Concierto De Aranjuez,"Juan Manuel Canizares, Paco De Lucía, Jose Maria Bandera"
https://music.youtube.com/watch?v=kHFLPlqxHl0,Iberia: 2. Albaicin,Concierto De Aranjuez,"Juan Manuel Canizares, Paco De Lucía, Jose Maria Bandera"
https://music.youtube.com/watch?v=HAjJ1H8LtrU,Iberia: 3. Puerto,Concierto De Aranjuez,"Juan Manuel Canizares, Paco De Lucía, Jose Maria Bandera"
https://music.youtube.com/watch?v=FT04C9xJgq0,Ice,Dancing In The Rain(Best Of...),The Essence
https://music.youtube.com/watch?v=cBmvd0ypzkI,If Dreams Come True,The Early Years - Part 1 (1935-1938),Ella Fitzgerald
https://music.youtube.com/watch?v=e7AH6RukcyU,If I Became the President,Strike Up the Band,"Ira Gershwin, George"
https://music.youtube.com/watch?v=L3neNreVjCA,If That's True,Esperanza,Esperanza Spalding
https://music.youtube.com/watch?v=5f9cadeEers,If There's a Hell Below,The Fantastic Laurel Aitken (Deluxe),Laurel Aitken
https://music.youtube.com/watch?v=s2QAd-4XcPw,If You Ever Should Leave,The Early Years - Part 1 (1935-1938),Ella Fitzgerald And Her Savoy Eight
https://music.youtube.com/watch?v=UMWVZQHdYsE,If You Only Knew,The Early Years - Part 1 (1935-1938),Ella Fitzgerald And Her Savoy Eight
https://music.youtube.com/watch?v=wqwcY4NJP8w,If You'll Say Yes Cherie,Ray Noble and His British and American Orchestras,Ray Noble Orchestra & Ray Noble
https://music.youtube.com/watch?v=UwyaL-DECrg,"Images, Série II: No. 3, Poissons d'or",Ricard Viñes: Enregistraments Històrics 1929-1936,Ricard Viñes
https://music.youtube.com/watch?v=u1r_vADkAhw,Implorando,Tocando,Toquinho
https://music.youtube.com/watch?v=-OBrpAhTtcA,In a Little Gypsy Tea Room,Ray Noble and His British and American Orchestras,Ray Noble & Ray Noble Orchestra
https://music.youtube.com/watch?v=ILHU6ARuzK4,In This Life of Pain,This Is Where It Ends,All Shall Perish
https://music.youtube.com/watch?v=DzHcJqYmUHE,In Transit (2003 Digital Remaster),Philip Oakey & Giorgio Moroder,"Philip Oakey, Giorgio Moroder"
https://music.youtube.com/watch?v=1Ms-FHzni3c,In Transit (Instrumental/2003 Digital Remaster),Philip Oakey & Giorgio Moroder,"Philip Oakey, Giorgio Moroder"
https://music.youtube.com/watch?v=krQKmIrk-Kc,In Your Heart,Dancing In The Rain(Best Of...),The Essence
https://music.youtube.com/watch?v=qts9wkixuy8,Interlude: Strike Up the Band,Strike Up the Band,"Ira Gershwin, George"
https://music.youtube.com/watch?v=8SH-0fA6Ss8,INTO EACH LIFE SOME RAIN MUST FALL,Fine And Mellow,ELLA FITZGERALD
https://music.youtube.com/watch?v=Uns6LqhJrys,"Isn't This a Lovely Day (From ""Top Hat"")","Remastered Classics, Vol. 135, Fred Astaire",Fred Astaire
https://music.youtube.com/watch?v=9OMJcpagrFI,"It Only Happens When I Dance with You (from ""Easter Parade"")","Remastered Classics, Vol. 135, Fred Astaire",Fred Astaire
https://music.youtube.com/watch?v=MCZbjClHc18,It's Been A Long Time,Bad News Is Coming,Luther Allison
https://music.youtube.com/watch?v=iP0tHmoc1rs,"It's Been a Long, Long Time ",The Kitty Kallen Collection 1939-62,Kitty Kallen
https://music.youtube.com/watch?v=bAPyB9I28W4,It's Foxy,The Early Years - Part 1 (1935-1938),Ella Fitzgerald
https://music.youtube.com/watch?v=o4pBipNNhdw,It's Like That,RUN-DMC (Expanded Edition),RUN DMC
https://music.youtube.com/watch?v=C7yCVPvlFAM,It's My Turn Now,The Early Years - Part 1 (1935-1938),Ella Fitzgerald And Her Savoy Eight
https://music.youtube.com/watch?v=qvWs2R13lJE,It's Too Late,The Fantastic Laurel Aitken (Deluxe),Laurel Aitken
https://music.youtube.com/watch?v=RHd7YLChKBA,It's Wonderful,The Early Years - Part 1 (1935-1938),Ella Fitzgerald And Her Savoy Eight
https://music.youtube.com/watch?v=WH-lHjbQzkU,Izu Amanatsu Nattou Uri,Brasilian Skies,Masayoshi Takanaka
https://music.youtube.com/watch?v=fAYuH3vGU94,Jam-Master Jay,RUN-DMC (Expanded Edition),RUN DMC
https://music.youtube.com/watch?v=z16MQjGDzp0,Jay's Game,RUN-DMC (Expanded Edition),RUN DMC
https://music.youtube.com/watch?v=VLC9oJBHxkI,Jeux D'Eau,"Ravel: Miroirs, Jeux D'Eau, Pavane Pour Une Infante Défunte",André Laplante
https://music.youtube.com/watch?v=5iGcUhV3rKw,Just a Little Bit of Loving,The Fantastic Laurel Aitken (Deluxe),Laurel Aitken
https://music.youtube.com/watch?v=9w-5_nkv8Qo,Just A Simple Melody,The Early Years - Part 1 (1935-1938),Ella Fitzgerald
https://music.youtube.com/watch?v=09BJyzWUesw,L'aventurier,L'Aventurier,Indochine
https://music.youtube.com/watch?v=3VzVEHhcd0U,La Boca,Miguel Hernandez,Joan Manuel Serrat
https://music.youtube.com/watch?v=RJkvLboVlDw,La Comparsa,Selección Dorada,Ernesto Lecuona
https://music.youtube.com/watch?v=o2Tz1yV48NQ,La Foule,Éternelle,Edith Piaf
https://music.youtube.com/watch?v=7AUZckH333g,La Habanera,Selección Dorada,Ernesto Lecuona
https://music.youtube.com/watch?v=J9F-QgDT6_8,La Hora Del Carnaval,Rojo,Barricada
https://music.youtube.com/watch?v=3F9BcAAB_IU,La Idea,Guerra a la Guerra,Sin Dios
https://music.youtube.com/watch?v=NXQQ3Zfm23E,La Mujer Que Yo Quiero,Mediterráneo,Joan Manuel Serrat
https://music.youtube.com/watch?v=nOANA8ctWXs,Land of the Gay Caballero,Girl Crazy,"Ira Gershwin, George"
https://music.youtube.com/watch?v=JaKTnzfCOGQ,Larregla: ¡Viva Navarra!,Piano Inédito Español del Siglo XIX,Ana Benavides
https://music.youtube.com/watch?v=i4SbA1jG3YE,Las Malas Compañias,En Tránsito,Joan Manuel Serrat
https://music.youtube.com/watch?v=NHoLPUp1L2g,Las Manos Quietas (Versión Extendida),Soltero,Carlos Perez
https://music.youtube.com/watch?v=m8R-yKXQ8h8,Las Manos Quietas (Versión Extendida),Soltero,Carlos Pérez
https://music.youtube.com/watch?v=vp6seQplE-k,Le Premier Mars,T-Wave,Masayoshi Takanaka
https://music.youtube.com/watch?v=itGzQb-Rc8k,Les Yeux Noirs,The Ultimate Collection,Django Reinhardt
https://music.youtube.com/watch?v=1vMu9fFXBPA,Let True Love Begin,The Fantastic Laurel Aitken (Deluxe),Laurel Aitken
https://music.youtube.com/watch?v=tKwbkJqlQtw,"Let Yourself Go (From ""Follow the Fleet"")","Remastered Classics, Vol. 135, Fred Astaire",Fred Astaire
https://music.youtube.com/watch?v=4sOhTWQzZio,Let's Call a Heart a Heart,Ray Noble and His British and American Orchestras,Ray Noble & Ray Noble Orchestra
https://music.youtube.com/watch?v=BhfBe6TyUL8,Let's Call the Whole Thing Off,"Remastered Classics, Vol. 135, Fred Astaire",Fred Astaire
https://music.youtube.com/watch?v=O6U8xtP3dl4,Let's Face the Music and Dance,"Remastered Classics, Vol. 135, Fred Astaire",Fred Astaire
https://music.youtube.com/watch?v=dsTc38GUUUs,Let's Spill the Beans,Ray Noble and His British and American Orchestras,Ray Noble & Ray Noble Orchestra
https://music.youtube.com/watch?v=W-DKyTrnVuo,Lets Misbehave,Presenting Ben Bernie,Ben Bernie
https://music.youtube.com/watch?v=zoIgZjQLMMA,Like Christ,Dancing In The Rain(Best Of...),The Essence
https://music.youtube.com/watch?v=RjWej8fOdR8,Listening Wind (2005 Remaster),Remain in Light (Deluxe Version),Talking Heads
https://music.youtube.com/watch?v=11jQ4dSYUnk,"Liszt, Verdi: Aida: Danza sacre e Duetto finale: Concert Paraphrase, S.436",The Liszt Collection,Claudio Arrau
https://music.youtube.com/watch?v=TN-mpksHL8w,"Liszt, Verdi: Don Carlo: Coro di festa e Marcia funebre: Concert Paraphrase, S.435",The Liszt Collection,Claudio Arrau
https://music.youtube.com/watch?v=7COchn_j6jM,"Liszt, Verdi: Ernani: Concert Paraphrase, S.432",The Liszt Collection,Claudio Arrau
https://music.youtube.com/watch?v=V27Knh2rUMo,"Liszt, Verdi: I Lombardi: Salve Maria: Concert Paraphrase, S.431",The Liszt Collection,Claudio Arrau
https://music.youtube.com/watch?v=UKkRiBRo_Ss,"Liszt, Verdi: Il Trovatore: Miserere, Concert Paraphrase S.433",The Liszt Collection,Claudio Arrau
https://music.youtube.com/watch?v=e5gAbjO9_Bw,"Liszt, Verdi: Réminiscences de Simone Boccanegra, S.438 after Verdi's opera",The Liszt Collection,Claudio Arrau
https://music.youtube.com/watch?v=W-MgRH7eJUU,"Liszt, Wagner: Ballade From The Flying Dutchman, S.441",The Liszt Collection,Daniel Barenboim
https://music.youtube.com/watch?v=XMd_qyV8R5g,"Liszt, Wagner: Elsa's Dream And Lohengrin's Rebuke, S. 446, No. 2",The Liszt Collection,Daniel Barenboim
https://music.youtube.com/watch?v=3_bvxHzOeMc,"Liszt, Wagner: Entry Of The Guests On The Wartburg, S. 445 No. 1",The Liszt Collection,Daniel Barenboim
https://music.youtube.com/watch?v=U4FHb86cJY8,"Liszt, Wagner: Fantasy On Themes From Rienzi, S.439",The Liszt Collection,Daniel Barenboim
https://music.youtube.com/watch?v=_gE5D1Md1vk,"Liszt, Wagner: Isoldes Liebestod, S.447",The Liszt Collection,Daniel Barenboim
